,temp,time,humidity,chance_rain,cloud_coverage
0,59,00:00:00,65,0,12
1,54,03:00:00,72,0,25
2,54,06:00:00,72,0,50
3,57,09:00:00,56,0,48
4,65,12:00:00,41,0,23
5,69,15:00:00,36,0,21
6,70,18:00:00,41,0,72
7,64,21:00:00,64,0,58
