,temp,time,humidity,chance_rain,cloud_coverage
0,59,00:00:00,89,0,48
1,59,03:00:00,82,62,74
2,60,06:00:00,84,100,58
3,59,09:00:00,77,0,79
4,63,12:00:00,64,0,100
5,70,15:00:00,45,0,90
6,69,18:00:00,48,0,46
7,67,21:00:00,55,0,32
