,temp,time,humidity,chance_rain,cloud_coverage
0,54,00:00:00,79,100,100
1,51,03:00:00,90,100,100
2,51,06:00:00,93,100,82
3,52,09:00:00,88,56,100
4,50,12:00:00,93,100,83
5,50,15:00:00,96,100,75
6,49,18:00:00,97,100,100
7,50,21:00:00,97,100,100
