,temp,time,humidity,chance_rain,cloud_coverage
0,58,00:00:00,83,0,22
1,55,03:00:00,85,0,48
2,56,06:00:00,83,0,48
3,58,09:00:00,83,100,99
4,55,12:00:00,93,66,82
5,60,15:00:00,77,53,99
6,57,18:00:00,86,100,90
7,55,21:00:00,99,100,100
