,temp,time,humidity,chance_rain,cloud_coverage
0,48,00:00:00,97,100,100
1,48,03:00:00,97,100,100
2,48,06:00:00,97,100,100
3,46,09:00:00,97,100,100
4,46,12:00:00,97,100,100
5,47,15:00:00,96,100,91
6,52,18:00:00,90,100,85
7,51,21:00:00,93,100,75
