,temp,time,humidity,chance_rain,cloud_coverage
0,56,00:00:00,74,0,8
1,53,03:00:00,78,0,14
2,54,06:00:00,75,0,50
3,59,09:00:00,54,0,47
4,66,12:00:00,39,0,24
5,70,15:00:00,33,0,25
6,71,18:00:00,35,0,46
7,67,21:00:00,57,0,58
