,temp,time,humidity,chance_rain,cloud_coverage
0,51,00:00:00,95,100,51
1,50,03:00:00,98,100,59
2,48,06:00:00,98,80,100
3,51,09:00:00,84,83,80
4,55,12:00:00,60,84,100
5,58,15:00:00,55,61,77
6,60,18:00:00,52,0,36
7,60,21:00:00,65,0,47
