,temp,time,humidity,chance_rain,cloud_coverage
0,52,00:00:00,77,0,47
1,50,03:00:00,78,0,44
2,49,06:00:00,81,0,46
3,55,09:00:00,64,0,67
4,59,12:00:00,56,0,50
5,65,15:00:00,45,0,97
6,64,18:00:00,46,0,48
7,60,21:00:00,68,0,48
