,temp,time,humidity,chance_rain,cloud_coverage
0,60,00:00:00,70,0,52
1,57,03:00:00,81,79,99
2,53,06:00:00,97,100,88
3,53,09:00:00,93,50,68
4,51,12:00:00,96,100,100
5,51,15:00:00,97,100,100
6,55,18:00:00,83,0,56
7,59,21:00:00,76,0,29
