,temp,time,humidity,chance_rain,cloud_coverage
0,56,00:00:00,77,74,100
1,58,03:00:00,70,0,54
2,57,06:00:00,68,67,100
3,60,09:00:00,59,0,90
4,58,12:00:00,65,100,91
5,52,15:00:00,94,100,100
6,51,18:00:00,97,100,100
7,51,21:00:00,96,100,100
