,temp,time,humidity,chance_rain,cloud_coverage
0,64,00:00:00,62,0,45
1,61,03:00:00,64,0,25
2,61,06:00:00,69,0,18
3,69,09:00:00,52,0,19
4,77,12:00:00,38,0,11
5,83,15:00:00,28,0,12
6,83,18:00:00,25,0,28
7,76,21:00:00,42,0,34
