,temp,time,humidity,chance_rain,cloud_coverage
0,60,00:00:00,74,0,31
1,56,03:00:00,81,0,12
2,58,06:00:00,79,0,50
3,64,09:00:00,60,0,48
4,73,12:00:00,43,0,57
5,77,15:00:00,37,0,31
6,78,18:00:00,35,0,6
7,76,21:00:00,50,0,12
