,temp,time,humidity,chance_rain,cloud_coverage
0,51,00:00:00,97,100,100
1,52,03:00:00,96,100,100
2,51,06:00:00,96,100,100
3,50,09:00:00,97,100,100
4,51,12:00:00,96,77,100
5,52,15:00:00,88,73,100
6,56,18:00:00,78,0,100
7,57,21:00:00,76,0,100
