,temp,time,humidity,chance_rain,cloud_coverage
0,62,00:00:00,60,0,17
1,57,03:00:00,62,0,22
2,57,06:00:00,65,0,12
3,66,09:00:00,50,0,47
4,74,12:00:00,39,0,32
5,77,15:00:00,31,0,43
6,69,18:00:00,52,72,69
7,60,21:00:00,90,100,72
