,temp,time,humidity,chance_rain,cloud_coverage
0,59,00:00:00,55,0,22
1,54,03:00:00,62,0,4
2,55,06:00:00,62,0,4
3,67,09:00:00,41,0,4
4,75,12:00:00,27,0,5
5,79,15:00:00,23,0,14
6,78,18:00:00,23,0,25
7,72,21:00:00,47,0,33
